Unnamed: 0,Unnamed: 1,Indicadores,Programa (MWh),Programa (MWh).1,Programa (MWh).2,Programa (MWh).3,Programa (MWh).4,Programa (MWh).5,Programa (MWh).6,Programa (MWh).7,Programa (MWh).8,Programa (MWh).9,Programa (MWh).10,Programa (MWh).11,Programa (MWh).12,Programa (MWh).13,Programa (MWh).14,Programa (MWh).15,Programa (MWh).16,Programa (MWh).17,Programa (MWh).18,Programa (MWh).19,Programa (MWh).20,Programa (MWh).21,Programa (MWh).22,Programa (MWh).23,Programa (MWh).24,Programa (MWh).25,Programa (MWh).26,Programa (MWh).27,Programa (MWh).28,Programa (MWh).29,Programa (MWh).30,Programa (MWh).31,Programa (MWh).32,Programa (MWh).33,Programa (MWh).34,Programa (MWh).35,Programa (MWh).36,Programa (MWh).37,Programa (MWh).38,Programa (MWh).39,Programa (MWh).40,Programa (MWh).41,Programa (MWh).42,Programa (MWh).43,Programa (MWh).44,Programa (MWh).45,Programa (MWh).46,Programa (MWh).47,Programa (MWh).48,Programa (MWh).49,Programa (MWh).50,Programa (MWh).51,Programa (MWh).52,Programa (MWh).53,Programa (MWh).54,Programa (MWh).55,Programa (MWh).56,Programa (MWh).57,Programa (MWh).58,Programa (MWh).59,Programa (MWh).60,Programa (MWh).61,Programa (MWh).62,Programa (MWh).63,Programa (MWh).64,Programa (MWh).65,Programa (MWh).66,Programa (MWh).67,Programa (MWh).68,Programa (MWh).69,Programa (MWh).70,Programa (MWh).71,Programa (MWh).72,Programa (MWh).73,Programa (MWh).74,Programa (MWh).75,Programa (MWh).76,Programa (MWh).77,Programa (MWh).78,Programa (MWh).79,Programa (MWh).80,Programa (MWh).81,Programa (MWh).82,Programa (MWh).83,Programa (MWh).84,Programa (MWh).85,Programa (MWh).86,Programa (MWh).87,Programa (MWh).88,Programa (MWh).89,Programa (MWh).90,Programa (MWh).91,Programa (MWh).92,Programa (MWh).93,Programa (MWh).94,Programa (MWh).95,Programa (MWh).96
ALUZC01,8,,"-437,900","-4,600","-4,500","-4,500","-4,400","-4,100","-4,100","-4,000","-3,900","-3,800","-3,700","-3,700","-3,600","-3,500","-3,500","-3,500","-3,400","-3,400","-3,400","-3,400","-3,400","-3,300","-3,300","-3,300","-3,400","-3,300","-3,300","-3,200","-3,200","-3,100","-3,100","-3,100","-3,200","-3,400","-3,500","-3,600","-3,600","-4,000","-4,100","-4,200","-4,200","-4,600","-4,700","-4,700","-4,700","-5,000","-5,000","-5,000","-5,100","-5,300","-5,400","-5,400","-5,400","-5,500","-5,600","-5,700","-5,800","-5,800","-5,800","-5,800","-5,800","-5,600","-5,600","-5,600","-5,600","-5,300","-5,300","-5,300","-5,300","-5,000","-5,100","-5,100","-5,100","-5,100","-5,100","-5,100","-5,200","-5,200","-5,200","-5,200","-5,100","-5,200","-5,100","-5,100","-5,100","-5,100","-5,100","-5,100","-5,200","-5,300","-5,300","-5,200","-5,100","-4,900","-4,800","-4,700","-4,600"
ALZ1,1,,"23731,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200","247,200"
ALZ2,1,,"23272,800","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425","242,425"
AMEC01,8,,"-1105,075","-12,725","-12,300","-11,975","-11,425","-11,050","-10,925","-10,475","-10,225","-10,075","-10,100","-9,800","-9,600","-9,475","-9,500","-9,400","-9,350","-9,250","-9,250","-9,150","-9,050","-9,125","-9,150","-9,075","-9,150","-9,325","-9,250","-9,225","-9,000","-9,125","-9,150","-9,225","-9,375","-9,575","-9,925","-9,925","-9,975","-10,175","-10,450","-10,525","-10,775","-10,725","-11,050","-11,325","-11,400","-11,775","-12,000","-11,975","-12,450","-12,725","-13,000","-13,125","-13,250","-13,200","-13,175","-13,475","-13,375","-13,400","-13,450","-13,375","-13,300","-13,300","-13,200","-13,175","-12,925","-12,725","-12,800","-12,500","-12,125","-12,100","-12,000","-11,850","-11,925","-11,825","-11,875","-12,100","-12,200","-12,575","-12,900","-13,175","-13,325","-13,300","-13,650","-13,625","-13,675","-13,500","-13,575","-13,350","-13,525","-13,275","-13,250","-12,875","-12,500","-12,000","-11,875","-11,400","-10,950"
AMIC01,8,,"-22,100","-0,225","-0,225","-0,225","-0,225","-0,200","-0,200","-0,200","-0,200","-0,200","-0,200","-0,200","-0,200","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,175","-0,200","-0,200","-0,200","-0,200","-0,225","-0,225","-0,225","-0,225","-0,225","-0,225","-0,225","-0,225","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,300","-0,300","-0,300","-0,300","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,275","-0,275","-0,275","-0,275","-0,250","-0,250","-0,250","-0,275","-0,250","-0,250","-0,225","-0,250","-0,225","-0,225","-0,225","-0,225"
AMPEACI,10,,"78,200","1,600","1,625","1,675","1,675","1,750","1,850","1,925","2,025","2,000","1,925","1,825","1,750","1,750","1,800","1,875","1,900","1,925","1,900","1,825","1,800","1,750","1,675","1,600","1,525","1,425","1,350","1,250","1,150","1,075","1,000","0,900","0,800","0,750","0,725","0,675","0,625","0,600","0,600","0,550","0,525","0,500","0,500","0,475","0,475","0,500","0,550","0,625","0,675",,,,,,,,,,,,,,,,,,,,,,"1,075","0,975","0,875","0,800","0,725","0,675","0,625","0,600","0,550","0,525","0,500","0,500","0,525","0,525","0,550","0,600","0,625","0,675","0,725","0,700","0,650","0,575","0,500","0,475","0,450","0,475","0,475"
AMPEC01,8,,"-11,275","-0,125","-0,125","-0,125","-0,125","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,100","-0,125","-0,125","-0,125","-0,125","-0,150","-0,150","-0,150","-0,150","-0,125","-0,125","-0,125","-0,125","-0,100","-0,100","-0,100","-0,100","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,125","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150",,,,,,,,"-0,050",,"-0,150","-0,150","-0,125"
AMPRC01,8,,"-2,250","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025",,,"-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025",,"-0,025","-0,025","-0,025","-0,025","-0,025","-0,025",,"-0,025","-0,025",,,"-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025"
ANGLC01,8,,"-2,400","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025"
ANIMC01,8,,"-117,150","-1,900","-1,875","-1,800","-1,750","-1,725","-1,700","-1,675","-1,650","-1,625","-1,600","-1,575","-1,575","-1,600","-1,575","-1,575","-1,550","-1,525","-1,525","-1,575","-1,550","-1,600","-1,600","-1,550","-1,450","-1,375","-1,325","-1,250","-1,100","-0,850","-0,825","-0,825","-0,800","-0,775","-0,775","-0,800","-0,750","-0,800","-0,775","-0,750","-0,775","-0,800","-0,775","-0,875","-0,750","-0,750","-0,775","-0,775","-0,800","-0,800","-0,800","-0,825","-0,825","-0,825","-0,850","-0,850","-0,850","-0,850","-0,850","-0,850","-0,825","-0,800","-0,850","-0,875","-0,800","-0,800","-0,800","-0,850","-0,800","-0,850","-0,825","-0,850","-0,900","-0,900","-0,925","-1,025","-1,025","-1,075","-1,175","-1,250","-1,275","-1,300","-1,325","-1,350","-1,350","-1,450","-1,500","-1,575","-1,700","-2,075","-2,225","-2,300","-2,250","-2,150","-2,050","-2,000","-1,925"
ANTEC01,8,,"-1,200","-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",,"-0,025",
APOLC01,8,,"-75,300","-0,425","-0,450","-0,450","-2,225",,,,,,,,,,,,,,,,,,,,,,,,"-0,525","-1,550","-1,600","-1,600","-1,625","-1,650","-1,625","-1,575","-1,550","-1,675","-1,650","-1,600","-1,600","-0,400","-0,250","-0,250","-0,275","-0,275","-0,275","-0,275","-0,275","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,300","-0,275","-0,275","-0,275","-0,275","-0,275","-0,275","-0,250","-0,250","-0,225","-0,225","-1,425","-1,450","-1,575","-1,575","-1,525","-1,575","-1,675","-1,800","-1,950","-1,925","-1,925","-1,975","-2,150","-2,125","-2,200","-2,225","-2,325","-2,300","-2,300","-2,350",,,,"-0,375","-1,025","-1,000","-0,975","-2,325"
APRC01,7,,"-3,150","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,050","-0,050","-0,050","-0,050","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,050","-0,050","-0,050","-0,050","-0,050","-0,075","-0,050","-0,050","-0,050","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075"
APRIC01,8,,"-149,950","-1,250","-1,225","-1,200","-1,150","-1,225","-1,200","-1,175","-1,150","-1,200","-1,200","-1,250","-1,250","-1,300","-1,275","-1,275","-1,250","-1,225","-1,150","-1,150","-1,150","-1,175","-1,175","-1,125","-1,125","-1,125","-1,125","-1,100","-1,075","-1,025","-1,000","-1,000","-1,000","-1,000","-1,025","-1,025","-1,075","-1,150","-1,175","-1,275","-1,300","-1,200","-1,200","-1,150","-1,150","-1,150","-1,150","-1,150","-1,150","-2,875","-2,400","-2,400","-2,400","-2,050","-2,075","-2,075","-2,025","-2,025","-2,075","-2,225","-2,025","-2,250","-2,000","-2,025","-2,100","-2,325","-2,375","-2,425","-2,700","-2,750","-2,450","-2,975","-3,000","-2,450","-2,575","-2,600","-2,650","-2,300","-1,325","-1,350","-1,375","-1,375","-1,400","-1,425","-1,375","-1,400","-1,425","-1,450","-1,475","-1,375","-1,375","-1,300","-1,275","-1,350","-1,300","-1,225","-1,150"
ARACC01,8,,"-324,325","-2,475","-2,700","-2,700","-2,700","-1,900","-1,900","-2,300","-2,125","-2,075","-2,325","-2,075","-2,450","-2,300","-2,050","-2,050","-2,050","-2,350","-2,350","-1,975","-1,975","-1,925","-1,925","-1,925","-1,925","-1,925","-1,925","-1,925","-1,925","-2,175","-2,175","-3,475","-3,475","-2,175","-3,725","-3,725","-3,725","-4,025","-4,025","-4,025","-4,025","-4,300","-4,300","-4,300","-4,300","-4,525","-4,525","-4,525","-4,525","-4,650","-4,650","-4,650","-4,650","-4,725","-4,725","-4,725","-4,725","-4,700","-4,700","-4,700","-4,700","-4,600","-4,600","-4,600","-4,600","-4,475","-4,475","-4,475","-4,475","-4,650","-4,650","-4,650","-4,650","-4,550","-4,550","-4,550","-4,550","-4,700","-4,700","-4,700","-4,700","-4,775","-4,450","-4,450","-2,775","-2,175","-2,175","-2,175","-1,850","-1,625","-1,625","-1,625","-1,625","-1,550","-2,325","-2,325","-2,325"
ARAIC01,8,,"-1,000","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025",,,,,,,,,,,"-0,025","-0,025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,025"
ARCOS1,1,,"5073,025","88,700","88,700","73,150","51,250","88,700","80,500","88,700","68,750","68,750","68,750","53,025","42,500","51,250","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","42,500","59,400","84,650","84,650","84,650","84,650","84,650","84,650","87,450","87,450","87,450","87,450","88,300","88,300","88,300","88,300"
ARGC01,7,,"-1,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,025","-0,025","-0,025","-0,025","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,025","-0,050","-0,050","-0,050","-0,050","-0,025","-0,025","-0,050","-0,050","-0,025","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,025","-0,025","-0,025","-0,025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARRU1,1,,"891,250","38,750","38,750","38,750","38,750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750","38,750"
ARRU1X,11,,"-24,000","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250","-0,250"
ARRU2,1,,"885,500","38,500","38,500","38,500","38,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500","38,500"
ARRU2X,11,,"-14,400","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150","-0,150"
ASC1,1,,"22940,000","240,000","240,000","240,000","240,000","240,000","240,000","240,000","240,000","240,250","240,250","240,250","240,250","239,500","239,500","239,500","239,500","239,500","239,500","239,500","239,500","241,000","241,000","241,000","241,000","241,250","241,250","241,250","241,250","241,250","241,250","241,250","241,250","241,500","241,500","241,500","241,500","240,750","240,750","240,750","240,750","239,000","239,000","239,000","239,000","239,250","239,250","239,250","239,250","238,250","238,250","238,250","238,250","237,750","237,750","237,750","237,750","237,250","237,250","237,250","237,250","237,500","237,500","237,500","237,500","237,250","237,250","237,250","237,250","236,750","236,750","236,750","236,750","236,250","236,250","236,250","236,250","237,500","237,500","237,500","237,500","237,500","237,500","237,500","237,500","238,250","238,250","238,250","238,250","238,500","238,500","238,500","238,500","239,000","239,000","239,000","239,000"
ASC2,1,,"22796,000","238,500","238,500","238,500","238,500","238,500","238,500","238,500","238,500","238,750","238,750","238,750","238,750","238,000","238,000","238,000","238,000","238,000","238,000","238,000","238,000","239,500","239,500","239,500","239,500","239,750","239,750","239,750","239,750","239,750","239,750","239,750","239,750","240,000","240,000","240,000","240,000","239,250","239,250","239,250","239,250","237,500","237,500","237,500","237,500","237,750","237,750","237,750","237,750","236,750","236,750","236,750","236,750","236,250","236,250","236,250","236,250","235,750","235,750","235,750","235,750","236,000","236,000","236,000","236,000","235,750","235,750","235,750","235,750","235,250","235,250","235,250","235,250","234,750","234,750","234,750","234,750","236,000","236,000","236,000","236,000","236,000","236,000","236,000","236,000","236,750","236,750","236,750","236,750","237,000","237,000","237,000","237,000","237,500","237,500","237,500","237,500"
ASIDUE,1,,"116,900","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,200","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225","1,225"
ASIEBR2,1,,"24,000","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250","0,250"
ASIEBRO,1,,"46,200","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","0,275","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100","1,100"
ASIJUCA,1,,"28,800","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300","0,300"
ASITAJ,1,,"12,000","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125","0,125"
ASSEC01,8,,"-108,650","-1,050","-1,050","-1,050","-1,025","-1,025","-1,000","-1,000","-0,975","-0,950","-0,950","-0,950","-0,950","-0,950","-0,950","-0,950","-0,950","-0,925","-0,925","-0,925","-0,925","-0,925","-0,925","-0,925","-0,925","-0,925","-0,925","-0,925","-0,925","-0,925","-0,950","-0,950","-0,975","-1,000","-1,025","-1,050","-1,100","-1,125","-1,150","-1,200","-1,225","-1,250","-1,275","-1,300","-1,300","-1,300","-1,300","-1,300","-1,300","-1,300","-1,300","-1,300","-1,300","-1,300","-1,300","-1,300","-1,275","-1,250","-1,225","-1,225","-1,200","-1,175","-1,150","-1,150","-1,150","-1,150","-1,150","-1,150","-1,150","-1,175","-1,200","-1,200","-1,225","-1,225","-1,250","-1,250","-1,275","-1,275","-1,275","-1,275","-1,275","-1,300","-1,300","-1,300","-1,300","-1,325","-1,325","-1,300","-1,275","-1,225","-1,175","-1,150","-1,125","-1,125","-1,075","-1,050","-1,025"
ASTC01,7,,"-4,875","-0,100","-0,075","-0,075","-0,050","-0,050","-0,050","-0,075","-0,050","-0,050","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,075","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,075","-0,075","-0,075","-0,075","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,050","-0,025","-0,025",,,"-0,025","-0,025",,,"-0,025","-0,025",,,,,,,"-0,025","-0,025","-0,025","-0,025","-0,025","-0,025","-0,100","-0,100","-0,100","-0,100","-0,075","-0,025","-0,075","-0,075"
